,chl_a,chl_a,site,sample_date,443,493,560,665,703,740,780,834,864,SA,Max.depth,pct_dev,pct_ag
153,0.8,0.8,275.0,46.0,0.012993739,0.012848704,0.012111163,0.007830651,-99999.0,-99999.0,-99999.0,-99999.0,0.013060096,141.0,40.0,9.82,4.22
154,22.4,22.4,266.0,39.0,0.009931439,0.011702369,0.018706841,0.011587738,-99999.0,-99999.0,-99999.0,-99999.0,0.011384018,250.0,29.5,24.35,22.9
155,7.6,7.6,281.0,44.0,0.0087335855,0.0089833345,0.009184654,0.006508544,-99999.0,-99999.0,-99999.0,-99999.0,0.010802705,115.0,14.0,13.31,1.45
156,5.1,5.1,281.0,38.0,0.0087335855,0.0089833345,0.009184654,0.006508544,-99999.0,-99999.0,-99999.0,-99999.0,0.010802705,115.0,14.0,13.31,1.45
157,1.2,1.2,264.0,42.0,0.011283323,0.011350871,0.0099471975,0.006936198,-99999.0,-99999.0,-99999.0,-99999.0,0.009831593,896.0,58.0,1.67,0.12
158,0.8,0.8,255.0,41.0,0.019081704,0.018454535,0.0157822,0.010429542,-99999.0,-99999.0,-99999.0,-99999.0,0.015125414,134.0,114.8,4.88,6.03
159,0.7,0.7,177.0,43.0,0.012429819,0.012696561,0.011745396,0.0076881316,-99999.0,-99999.0,-99999.0,-99999.0,0.013397095,28170.0,196.0,6.41,0.98
160,47.8,47.8,186.0,47.0,0.011023664,0.01196621,0.014397226,0.010497824,-99999.0,-99999.0,-99999.0,-99999.0,0.011966283,19.0,11.5,84.67,0.0
161,1.1,1.1,167.0,41.0,0.013426914,0.013178592,0.012185334,0.007916211,-99999.0,-99999.0,-99999.0,-99999.0,0.014325251,38.0,45.3,1.18,0.0
162,1.1,1.1,15.0,41.0,0.010321353,0.010115879,0.009583431,0.0062193596,-99999.0,-99999.0,-99999.0,-99999.0,0.010548493,70.0,39.0,25.46,1.41
163,12.65,12.65,361.0,41.0,0.0077609853,0.008493621,0.0084916,0.0058954637,-99999.0,-99999.0,-99999.0,-99999.0,0.0097979605,380.0,15.0,0.68,0.0
164,1.2,1.2,264.0,42.0,0.011283325,0.011350879,0.009955394,0.0069361995,-99999.0,-99999.0,-99999.0,-99999.0,0.009823782,896.0,58.0,1.67,0.12
165,2.1,2.1,22.0,46.0,0.012321083,0.012095954,0.011500872,0.008072455,-99999.0,-99999.0,-99999.0,-99999.0,0.014218167,32.0,33.0,9.01,1.59
166,38.3,38.3,12.0,41.0,0.014279449,0.014369977,0.016238831,0.011534639,-99999.0,-99999.0,-99999.0,-99999.0,0.015530546,314.0,90.0,14.43,24.99
167,2.4,2.4,355.0,38.0,0.009527301,0.010107808,0.010339295,0.007061702,-99999.0,-99999.0,-99999.0,-99999.0,0.014139769,64.0,9.8,2.15,13.4
168,2.72,2.72,358.0,38.0,0.010376825,0.010299305,0.009969535,0.0066437954,-99999.0,-99999.0,-99999.0,-99999.0,0.010392712,140.0,12.0,6.95,2.01
169,2.6,2.6,262.0,38.0,0.0087108025,0.009135325,0.009202698,0.0064669373,-99999.0,-99999.0,-99999.0,-99999.0,0.010235183,14.0,6.9,36.22,5.72
170,5.7,5.7,239.0,41.0,0.010423952,0.010988805,0.012281046,0.0075413133,-99999.0,-99999.0,-99999.0,-99999.0,0.010624644,19.0,32.8,1.69,0.0
171,6.0,6.0,143.0,37.0,0.011733107,0.011389153,0.009808899,0.007122994,-99999.0,-99999.0,-99999.0,-99999.0,0.010644899,60.8,44.0,5.17,0.31
172,30.6,30.6,302.0,37.0,0.016700838,0.01855832,0.026580388,0.018897053,-99999.0,-99999.0,-99999.0,-99999.0,0.0133631695,326.0,62.3,15.36,38.07
173,2.9,2.9,294.0,41.0,0.010128862,0.010123715,0.010092006,0.006610807,-99999.0,-99999.0,-99999.0,-99999.0,0.01222178,26.0,29.5,5.39,15.57
174,8.0,8.0,9.0,40.0,0.010700728,0.011138892,0.011117104,0.0076210126,-99999.0,-99999.0,-99999.0,-99999.0,0.01051219,378.0,21.0,9.12,0.6
175,14.6,14.6,83.0,40.0,0.01400628,0.014508159,0.015039433,0.010430924,-99999.0,-99999.0,-99999.0,-99999.0,0.015191437,117.0,16.7,10.3,24.24
176,1.4,1.4,215.0,40.0,0.009734831,0.009977267,0.009654538,0.006386762,-99999.0,-99999.0,-99999.0,-99999.0,0.00963739,572.0,23.0,4.09,0.0
177,1.02,1.02,214.0,42.0,0.012906335,0.012405141,0.010252927,0.0067857117,-99999.0,-99999.0,-99999.0,-99999.0,0.009760604,464.0,70.0,1.34,0.0
178,2.3,2.3,153.0,45.0,0.012990549,0.0130590135,0.01232245,0.00828395,-99999.0,-99999.0,-99999.0,-99999.0,0.012927729,1191.0,456.0,2.23,0.0
179,30.6,30.6,302.0,37.0,0.01668344,0.01855832,0.026580388,0.018897045,-99999.0,-99999.0,-99999.0,-99999.0,0.013363232,326.0,62.3,15.36,38.07
180,0.2,0.2,87.0,41.0,0.012171073,0.012750809,0.0144647695,0.010274138,-99999.0,-99999.0,-99999.0,-99999.0,0.009824148,38.0,5.6,1.34,0.0
181,4.9,4.9,208.0,45.0,0.011126247,0.011234658,0.010903613,0.007019512,-99999.0,-99999.0,-99999.0,-99999.0,0.010895522,128.0,46.6,36.56,0.19
182,1.0,1.0,300.0,42.0,0.006467938,0.00812679,0.0066258456,0.0051636863,-99999.0,-99999.0,-99999.0,-99999.0,0.01789287,108.0,38.0,4.04,0.16
183,1.1,1.1,97.0,46.0,0.012270016,0.012445908,0.011452107,0.007902919,-99999.0,-99999.0,-99999.0,-99999.0,0.012738941,96.0,48.0,0.85,0.0
184,3.2,3.2,305.0,41.0,0.014487975,0.014113322,0.012775786,0.008515347,-99999.0,-99999.0,-99999.0,-99999.0,0.013742915,51.0,42.7,7.0,10.5
185,5.8,5.8,294.0,46.0,0.010128862,0.010123715,0.010092006,0.006610807,-99999.0,-99999.0,-99999.0,-99999.0,0.01222178,26.0,29.5,5.39,15.57
186,0.8,0.8,204.0,46.0,0.014042897,0.013931219,0.013241608,0.008689662,-99999.0,-99999.0,-99999.0,-99999.0,0.014608083,26.0,31.8,69.19,0.0
187,1.8,1.8,288.0,45.0,0.016132373,0.015415989,0.012983842,0.009552353,-99999.0,-99999.0,-99999.0,-99999.0,0.01067562,24707.0,74.0,2.69,0.17
188,1.8,1.8,145.0,40.0,0.013243554,0.01320303,0.012307904,0.008369193,-99999.0,-99999.0,-99999.0,-99999.0,0.0134549625,134.0,26.2,0.84,0.0
189,5.0,5.0,195.0,46.0,0.011282077,0.011040756,0.010290639,0.0068472023,-99999.0,-99999.0,-99999.0,-99999.0,0.01099534,58.0,37.7,7.92,1.86
190,1.2,1.2,305.0,46.0,0.014487975,0.014113322,0.012775786,0.008515347,-99999.0,-99999.0,-99999.0,-99999.0,0.013742915,51.0,42.7,7.0,10.5
191,70.4,70.4,192.0,46.0,0.011898872,0.013126879,0.019022806,0.01324804,-99999.0,-99999.0,-99999.0,-99999.0,0.013572098,102.0,16.0,74.9,1.11
192,15.2,15.2,201.0,45.0,0.011420734,0.011345017,0.011216304,0.0076944046,-99999.0,-99999.0,-99999.0,-99999.0,0.011820868,32.0,18.7,4.71,1.13
193,19.8,19.8,69.0,40.0,0.014089523,0.014291703,0.015803775,0.009996508,-99999.0,-99999.0,-99999.0,-99999.0,0.013090451,661.0,25.0,5.88,22.45
194,3.6,3.6,198.0,45.0,0.007950979,0.008498066,0.007556653,0.0051102554,-99999.0,-99999.0,-99999.0,-99999.0,0.0073790643,2173.0,150.0,1.05,0.0
195,12.5,12.5,76.0,43.0,0.007183438,0.008975824,0.014482719,0.0080436105,-99999.0,-99999.0,-99999.0,-99999.0,0.007907884,445.0,46.0,2.48,23.23
196,12.5,12.5,76.0,43.0,0.00717422,0.008990993,0.014470765,0.00802483,-99999.0,-99999.0,-99999.0,-99999.0,0.007876229,445.0,46.0,2.48,23.23
197,21.5,21.5,292.0,59.0,0.0028860846,0.0042834403,0.006308524,0.0038172996,-99999.0,-99999.0,-99999.0,-99999.0,0.0020048094,3762.0,94.0,13.4,12.75
198,25.0,25.0,69.0,52.0,0.003242717,0.005051371,0.008930197,0.0056091715,-99999.0,-99999.0,-99999.0,-99999.0,0.0030753121,661.0,25.0,5.88,22.45
199,9.1,9.1,361.0,50.0,0.00031506515,0.002010233,0.0036802106,0.0025429623,-99999.0,-99999.0,-99999.0,-99999.0,0.016800404,380.0,15.0,0.68,0.0
200,8.2,8.2,9.0,51.0,0.009502167,0.010388283,0.009164799,0.0058764545,-99999.0,-99999.0,-99999.0,-99999.0,0.015490113,378.0,21.0,9.12,0.6
201,89.3,89.3,247.0,58.0,0.0035088514,0.0045711547,0.0062544066,0.0056264177,-99999.0,-99999.0,-99999.0,-99999.0,0.004723997,173.0,11.0,9.15,13.11
202,3.3,3.3,90.0,57.0,0.0016105217,0.002706509,0.0029726415,0.0018615258,-99999.0,-99999.0,-99999.0,-99999.0,0.0021243733,198.0,48.0,8.43,0.58
203,1.5,1.5,97.0,57.0,0.00029342913,0.0017156655,0.0020587246,0.001067026,-99999.0,-99999.0,-99999.0,-99999.0,0.0020113701,96.0,48.0,0.85,0.0
204,1.0,1.0,275.0,56.0,0.0034544992,0.00448674,0.0049745957,0.0028732165,-99999.0,-99999.0,-99999.0,-99999.0,0.0068977633,141.0,40.0,9.82,4.22
205,2.3,2.3,363.0,51.0,0.0008013549,0.0011755939,0.003996532,0.0027572094,-99999.0,-99999.0,-99999.0,-99999.0,0.013097434,48.0,7.0,9.62,0.17
206,1.4,1.4,215.0,49.0,0.001616352,0.0038088951,0.0027339547,0.0013616072,-99999.0,-99999.0,-99999.0,-99999.0,0.019729972,572.0,23.0,4.09,0.0
207,1.0,1.0,275.0,56.0,0.003454576,0.0044955267,0.0049705803,0.0028658542,-99999.0,-99999.0,-99999.0,-99999.0,0.0068812286,141.0,40.0,9.82,4.22
208,2.5,2.5,239.0,51.0,0.0021267445,0.00428979,0.008433572,0.003952859,-99999.0,-99999.0,-99999.0,-99999.0,0.014869371,19.0,32.8,1.69,0.0
209,2.6,2.6,115.0,51.0,0.0010366661,0.0028497444,0.0040779077,0.0028057967,-99999.0,-99999.0,-99999.0,-99999.0,0.0023462684,518.0,21.0,6.58,13.87
210,1.1,1.1,264.0,55.0,0.004727546,0.0049193376,0.003737185,0.0022485645,-99999.0,-99999.0,-99999.0,-99999.0,0.0020998868,896.0,58.0,1.67,0.12
211,1.7,1.7,167.0,50.0,0.00087259023,0.0023234023,0.0031603356,0.0011265242,-99999.0,-99999.0,-99999.0,-99999.0,0.008651101,38.0,45.3,1.18,0.0
212,2.1,2.1,41.0,53.0,0.00387281,0.005171484,0.0063263006,0.0030863173,-99999.0,-99999.0,-99999.0,-99999.0,0.0031202286,366.0,36.0,12.28,8.19
213,3.1,3.1,204.0,58.0,0.0020727583,0.0030569346,0.0034025162,0.0013039777,-99999.0,-99999.0,-99999.0,-99999.0,0.0029283098,26.0,31.8,69.19,0.0
214,5.2,5.2,143.0,50.0,0.009991471,0.008743085,0.005473446,0.0035640597,-99999.0,-99999.0,-99999.0,-99999.0,0.0032096019,60.8,44.0,5.17,0.31
215,13.2,13.2,292.0,48.0,0.0028860846,0.0042834403,0.006308524,0.0038172996,-99999.0,-99999.0,-99999.0,-99999.0,0.0020048094,3762.0,94.0,13.4,12.75
216,1.3,1.3,111.0,51.0,0.001957878,0.0031479718,0.0033114941,0.0018292712,-99999.0,-99999.0,-99999.0,-99999.0,0.0021495179,447.0,30.0,4.99,2.71
217,0.5,0.5,355.0,56.0,-99999.0,0.00028244584,0.0019778926,0.0006052768,-99999.0,-99999.0,-99999.0,-99999.0,0.019747667,64.0,9.8,2.15,13.4
218,8.9,8.9,292.0,54.0,0.0028860846,0.0042834403,0.006308524,0.0038172996,-99999.0,-99999.0,-99999.0,-99999.0,0.0020048094,3762.0,94.0,13.4,12.75
219,0.8,0.8,320.0,56.0,0.0010592485,0.0017151647,0.0036641103,0.0021341085,-99999.0,-99999.0,-99999.0,-99999.0,0.013756914,32.0,32.8,2.76,0.0
220,1.1,1.1,264.0,55.0,0.004736963,0.0049191914,0.003745258,0.002248555,-99999.0,-99999.0,-99999.0,-99999.0,0.0020841006,896.0,58.0,1.67,0.12
221,1.5,1.5,46.0,51.0,0.0017775006,0.002667061,0.0024527465,0.0016171954,-99999.0,-99999.0,-99999.0,-99999.0,0.0023634767,554.0,138.0,2.24,0.03
222,10.7,10.7,83.0,50.0,0.002743594,0.0048841694,0.008299144,0.005160071,-99999.0,-99999.0,-99999.0,-99999.0,0.0029708208,117.0,16.7,10.3,24.24
223,4.3,4.3,11.0,52.0,0.0016431825,0.0027748868,0.0038796824,0.0019009368,-99999.0,-99999.0,-99999.0,-99999.0,0.003245215,45.0,38.0,5.86,0.0
224,12.8,12.8,217.0,56.0,0.006708685,0.006734151,0.0060235094,0.0039048526,-99999.0,-99999.0,-99999.0,-99999.0,0.0035193977,19.0,19.7,34.67,4.16
225,3.7,3.7,23.0,57.0,0.007132052,0.0071137743,0.006632546,0.004017935,-99999.0,-99999.0,-99999.0,-99999.0,0.003181485,64.0,10.0,25.85,1.96
226,0.5,0.5,218.0,50.0,0.0059068925,0.0056983405,0.0042581256,0.0024379152,-99999.0,-99999.0,-99999.0,-99999.0,0.004687094,42.0,46.0,6.76,0.0
227,48.2,48.2,192.0,62.0,0.0067339246,0.007831886,0.012151591,0.008379337,-99999.0,-99999.0,-99999.0,-99999.0,0.006618705,102.0,16.0,74.9,1.11
228,48.2,48.2,192.0,62.0,0.0066979704,0.008174233,0.01182081,0.0083512105,-99999.0,-99999.0,-99999.0,-99999.0,0.006548711,102.0,16.0,74.9,1.11
229,9.5,9.5,189.0,60.0,0.010069099,0.010010619,0.010954947,0.010167179,-99999.0,-99999.0,-99999.0,-99999.0,0.008837296,13.0,9.8,46.22,2.6
230,3.4,3.4,15.0,59.0,0.011717819,0.010230082,0.0069755954,0.00365515,-99999.0,-99999.0,-99999.0,-99999.0,0.0024099185,70.0,39.0,25.46,1.41
231,9.5,9.5,189.0,60.0,0.010126715,0.010147331,0.010980975,0.010214419,-99999.0,-99999.0,-99999.0,-99999.0,0.008080506,13.0,9.8,46.22,2.6
232,5.7,5.7,195.0,56.0,0.007457053,0.007202248,0.005875551,0.0036033764,-99999.0,-99999.0,-99999.0,-99999.0,0.0024422423,58.0,37.7,7.92,1.86
233,2.6,2.6,218.0,62.0,0.0031145387,0.0033638421,0.00254098,0.0013498026,-99999.0,-99999.0,-99999.0,-99999.0,0.0037046121,42.0,46.0,6.76,0.0
234,12.8,12.8,217.0,56.0,0.0040678033,0.0044392897,0.0043516518,0.0029499284,-99999.0,-99999.0,-99999.0,-99999.0,0.002760331,19.0,19.7,34.67,4.16
235,3.7,3.7,23.0,57.0,0.0047490075,0.004880276,0.005151205,0.0030283302,-99999.0,-99999.0,-99999.0,-99999.0,0.0020189912,64.0,10.0,25.85,1.96
236,12.8,12.8,217.0,56.0,0.0040772967,0.0044485675,0.004365309,0.002949931,-99999.0,-99999.0,-99999.0,-99999.0,0.0027518407,19.0,19.7,34.67,4.16
237,27.0,27.0,266.0,62.0,0.0112670055,0.012586132,0.01868397,0.009948406,-99999.0,-99999.0,-99999.0,-99999.0,0.004982667,250.0,29.5,24.35,22.9
238,2.4,2.4,60.0,59.0,0.012266621,0.011133618,0.007891041,0.0038532696,-99999.0,-99999.0,-99999.0,-99999.0,0.0027644276,45.0,52.5,47.83,2.01
239,3.7,3.7,23.0,57.0,0.004739513,0.004871136,0.0051512113,0.0030283278,-99999.0,-99999.0,-99999.0,-99999.0,0.002010957,64.0,10.0,25.85,1.96
240,2.6,2.6,218.0,62.0,0.0031145304,0.0033729835,0.002549779,0.0013490604,-99999.0,-99999.0,-99999.0,-99999.0,0.0036791253,42.0,46.0,6.76,0.0
241,8.58,8.58,98.0,67.0,0.0013065554,0.0023556415,0.003486178,0.0017722814,-99999.0,-99999.0,-99999.0,-99999.0,0.001698589,13.0,37.0,77.2,3.52
242,10.55,10.55,173.0,66.0,0.0016299625,0.002758694,0.0035829253,0.002397751,-99999.0,-99999.0,-99999.0,-99999.0,0.002237315,35840.0,1394.0,4.13,36.66
243,2.3,2.3,124.0,64.0,0.0037172653,0.0049454053,0.006700449,0.0036083562,-99999.0,-99999.0,-99999.0,-99999.0,0.0023025055,320.0,55.0,0.34,0.73
244,2.0,2.0,235.0,64.0,0.0036999104,0.0047920696,0.0047373497,0.00206535,-99999.0,-99999.0,-99999.0,-99999.0,0.0019133253,506.0,76.1,0.39,5.39
245,8.6,8.6,27.0,63.0,0.004511606,0.006196159,0.0105559165,0.0068330243,-99999.0,-99999.0,-99999.0,-99999.0,0.0025604803,7855.0,40.0,5.58,21.87
246,9.5,9.5,44.0,62.0,0.004241643,0.005330959,0.0072816564,0.0040201438,-99999.0,-99999.0,-99999.0,-99999.0,0.0020868832,1031.0,49.0,3.82,9.63
247,7.7,7.7,304.0,67.0,0.0045386925,0.0055732816,0.005844643,0.0034365046,-99999.0,-99999.0,-99999.0,-99999.0,0.0019361739,3357.0,48.0,6.93,42.56
248,3.9,3.9,223.0,61.0,0.002062992,0.0028235954,0.0027807213,0.0019303603,-99999.0,-99999.0,-99999.0,-99999.0,0.0023710958,45.0,9.5,0.07,0.3
249,4.0,4.0,304.0,64.0,0.0045386925,0.0055732816,0.005844643,0.0034365046,-99999.0,-99999.0,-99999.0,-99999.0,0.0019361739,3357.0,48.0,6.93,42.56
250,17.2,17.2,210.0,64.0,0.0026550945,0.004813779,0.008850614,0.005556412,-99999.0,-99999.0,-99999.0,-99999.0,0.0023460556,824.0,47.0,4.23,41.27
251,3.6,3.6,334.0,63.0,0.0019745647,0.0026923171,0.0028105017,0.001360756,-99999.0,-99999.0,-99999.0,-99999.0,0.0018772949,101.0,20.0,15.2,29.74
252,17.2,17.2,210.0,64.0,0.0026451289,0.004794284,0.008850622,0.005552427,-99999.0,-99999.0,-99999.0,-99999.0,0.0023371505,824.0,47.0,4.23,41.27
253,10.0,10.0,303.0,61.0,0.0027739014,0.0045475713,0.0068066576,0.0044716997,-99999.0,-99999.0,-99999.0,-99999.0,0.00315136,45.0,26.2,5.52,64.37
254,10.0,10.0,303.0,61.0,0.0027640364,0.0045281933,0.0068028416,0.004462093,-99999.0,-99999.0,-99999.0,-99999.0,0.003160295,45.0,26.2,5.52,64.37
255,7.1,7.1,174.0,61.0,0.0020097287,0.0035365266,0.004327427,0.0023107661,-99999.0,-99999.0,-99999.0,-99999.0,0.00313644,32.0,17.0,6.24,10.33
256,5.3,5.3,76.0,64.0,0.0073784995,0.0076072235,0.0047878553,0.0052854246,-99999.0,-99999.0,-99999.0,-99999.0,0.0040127714,445.0,46.0,2.48,23.23
257,13.6,13.6,155.0,62.0,0.001840782,0.0029752003,0.004138208,0.002528165,-99999.0,-99999.0,-99999.0,-99999.0,0.005776972,58.0,15.0,0.35,1.46
258,5.2,5.2,23.0,66.0,0.005588004,0.005715293,0.004628655,0.002659841,-99999.0,-99999.0,-99999.0,-99999.0,0.0019439333,64.0,10.0,25.85,1.96
259,3.7,3.7,217.0,65.0,0.0049435357,0.0049410556,0.0035073988,0.0019778046,-99999.0,-99999.0,-99999.0,-99999.0,0.0021304248,19.0,19.7,34.67,4.16
260,7.7,7.7,76.0,72.0,0.0017474826,0.0037746355,0.007201292,0.0048906924,-99999.0,-99999.0,-99999.0,-99999.0,0.01334626,445.0,46.0,2.48,23.23
261,3.8,3.8,213.0,69.0,0.0017208002,0.0037090273,0.005891587,0.0025739323,-99999.0,-99999.0,-99999.0,-99999.0,0.0028162084,151.0,41.0,19.0,41.88
262,3.8,3.8,213.0,69.0,0.0017208477,0.00371903,0.0058811456,0.0025734922,-99999.0,-99999.0,-99999.0,-99999.0,0.0028254832,151.0,41.0,19.0,41.88
263,0.6,0.6,255.0,69.0,0.002349981,0.0034607102,0.0033956876,0.0013237874,-99999.0,-99999.0,-99999.0,-99999.0,0.0017475681,134.0,114.8,4.88,6.03
264,9.5,9.5,239.0,69.0,0.0026263255,0.0037515855,0.0060061105,0.0030717968,-99999.0,-99999.0,-99999.0,-99999.0,0.0020153336,19.0,32.8,1.69,0.0
265,1.5,1.5,46.0,70.0,0.00088820973,0.0018893377,0.0017883583,0.0010477084,-99999.0,-99999.0,-99999.0,-99999.0,0.0012999439,554.0,138.0,2.24,0.03
266,2.4,2.4,90.0,70.0,0.0014544871,0.0025970018,0.002838979,0.0016544878,-99999.0,-99999.0,-99999.0,-99999.0,0.0015327265,198.0,48.0,8.43,0.58
267,5.9,5.9,328.0,73.0,0.0046992875,0.0054923194,0.0093901735,0.005679805,-99999.0,-99999.0,-99999.0,-99999.0,0.018530808,230.0,34.0,9.84,40.59
268,0.8,0.8,355.0,67.0,0.00063467806,0.0016449413,0.0025268754,0.0014651994,-99999.0,-99999.0,-99999.0,-99999.0,0.002887536,64.0,9.8,2.15,13.4
269,34.5,34.5,20.0,65.0,0.004366846,0.0052109202,0.006832175,0.0044382657,-99999.0,-99999.0,-99999.0,-99999.0,0.0023675284,238.0,30.0,2.25,0.9
270,6.2,6.2,288.0,66.0,0.0010378258,0.0022453836,0.0025258511,0.0017661633,-99999.0,-99999.0,-99999.0,-99999.0,0.0013302133,24707.0,74.0,2.69,0.17
271,1.0,1.0,355.0,74.0,0.00063467806,0.0016449413,0.0025268754,0.0014651994,-99999.0,-99999.0,-99999.0,-99999.0,0.002887536,64.0,9.8,2.15,13.4
272,2.3,2.3,197.0,68.0,0.0044471463,0.0053009214,0.004473714,0.0021725595,-99999.0,-99999.0,-99999.0,-99999.0,0.0029109176,26.0,30.2,3.68,14.55
273,2.3,2.3,197.0,68.0,0.004352552,0.005351833,0.0041077775,0.002076057,-99999.0,-99999.0,-99999.0,-99999.0,0.0028358193,26.0,30.2,3.68,14.55
274,34.9,34.9,232.0,68.0,0.0010049082,0.0018454517,0.00069105596,0.0010463973,-99999.0,-99999.0,-99999.0,-99999.0,0.010799567,38.0,15.4,3.54,45.38
275,2.1,2.1,116.0,68.0,0.0006944155,0.0016523155,0.0019771582,0.001242894,-99999.0,-99999.0,-99999.0,-99999.0,0.005480979,108.0,64.0,1.49,14.84
276,2.2,2.2,155.0,70.0,0.0031880287,0.00394965,0.005201805,0.0028167337,-99999.0,-99999.0,-99999.0,-99999.0,0.004783131,58.0,15.0,0.35,1.46
277,1.0,1.0,334.0,71.0,0.0056780376,0.0060763033,0.005565375,0.0031505388,-99999.0,-99999.0,-99999.0,-99999.0,0.003848584,101.0,20.0,15.2,29.74
278,4.5,4.5,34.0,67.0,0.0003786444,0.0017403401,0.0020677242,0.0013783765,-99999.0,-99999.0,-99999.0,-99999.0,0.0014603792,341.0,70.0,0.03,0.93
279,2.1,2.1,235.0,71.0,0.004825897,0.005772039,0.005432969,0.0022426662,-99999.0,-99999.0,-99999.0,-99999.0,0.0016887861,506.0,76.1,0.39,5.39
280,10.2,10.2,124.0,72.0,0.0044549443,0.0055853054,0.0073526795,0.0036956954,-99999.0,-99999.0,-99999.0,-99999.0,0.001891456,320.0,55.0,0.34,0.73
281,3.1,3.1,223.0,70.0,0.0031546445,0.0037115107,0.003388945,0.002234907,-99999.0,-99999.0,-99999.0,-99999.0,0.0023741124,45.0,9.5,0.07,0.3
282,2.1,2.1,116.0,68.0,0.00081032683,0.0017740082,0.002060517,0.001281749,-99999.0,-99999.0,-99999.0,-99999.0,0.007188909,108.0,64.0,1.49,14.84
283,13.7,13.7,27.0,69.0,0.0045398735,0.005502652,0.0069976673,0.0044899797,-99999.0,-99999.0,-99999.0,-99999.0,0.0021268795,7855.0,40.0,5.58,21.87
284,10.55,10.55,173.0,66.0,0.006951773,0.007900345,0.0072041387,0.0052857934,-99999.0,-99999.0,-99999.0,-99999.0,0.008160775,35840.0,1394.0,4.13,36.66
285,8.58,8.58,98.0,67.0,0.009247069,0.009222374,0.008758255,0.0052000512,-99999.0,-99999.0,-99999.0,-99999.0,0.0058864364,13.0,37.0,77.2,3.52
286,34.9,34.9,232.0,68.0,0.001015434,0.0018728125,0.00073676585,0.001016571,-99999.0,-99999.0,-99999.0,-99999.0,0.011177442,38.0,15.4,3.54,45.38
287,1.2,1.2,305.0,70.0,0.001328159,0.0023304133,0.002765102,0.001192485,-99999.0,-99999.0,-99999.0,-99999.0,0.0016708273,51.0,42.7,7.0,10.5
288,2.8,2.8,143.0,75.0,0.0028843693,0.0033704573,0.0025202008,0.0018137831,-99999.0,-99999.0,-99999.0,-99999.0,0.0025529386,60.8,44.0,5.17,0.31
289,1.7,1.7,167.0,75.0,0.0056142034,0.0064878804,0.006469902,0.0036545638,-99999.0,-99999.0,-99999.0,-99999.0,0.0060058697,38.0,45.3,1.18,0.0
290,21.5,21.5,128.0,77.0,0.0013650289,0.0041069314,0.011685421,0.0077535314,-99999.0,-99999.0,-99999.0,-99999.0,0.00960715,70.0,70.0,3.18,43.21
291,15.4,15.4,95.0,79.0,0.0002737782,0.0022099288,0.0047219344,0.0032067152,-99999.0,-99999.0,-99999.0,-99999.0,0.011700996,280.0,31.0,2.44,15.23
292,2.8,2.8,352.0,79.0,0.00029710113,0.0015384133,0.0038868934,0.0016593456,-99999.0,-99999.0,-99999.0,-99999.0,0.013452591,32.0,26.2,9.12,36.2
293,21.5,21.5,128.0,77.0,0.0013336786,0.004107114,0.011678521,0.0077608023,-99999.0,-99999.0,-99999.0,-99999.0,0.009607143,70.0,70.0,3.18,43.21
294,10.3,10.3,133.0,76.0,0.0009677603,0.0014898503,0.008712931,0.0051834905,-99999.0,-99999.0,-99999.0,-99999.0,0.020695282,134.0,61.3,1.59,26.78
295,4.0,4.0,90.0,79.0,7.468297e-05,0.002481732,0.0051544453,0.0041568996,-99999.0,-99999.0,-99999.0,-99999.0,0.013205371,198.0,48.0,8.43,0.58
296,2.8,2.8,352.0,79.0,0.00029708448,0.0015306956,0.003927401,0.0016366668,-99999.0,-99999.0,-99999.0,-99999.0,0.013459747,32.0,26.2,9.12,36.2
297,1.0,1.0,305.0,79.0,0.0028952332,0.0043432224,0.006303601,0.0030923062,-99999.0,-99999.0,-99999.0,-99999.0,0.021749107,51.0,42.7,7.0,10.5
298,0.8,0.8,32.0,79.0,0.0015195431,0.004137765,0.0062659914,0.0035343787,-99999.0,-99999.0,-99999.0,-99999.0,0.011959072,141.0,28.9,0.43,20.4
299,15.4,15.4,95.0,79.0,0.00026399415,0.0022098222,0.004723471,0.003207001,-99999.0,-99999.0,-99999.0,-99999.0,0.011693821,280.0,31.0,2.44,15.23
300,5.2,5.2,58.0,79.0,5.2713436e-05,0.0037918098,0.008024612,0.0056642336,-99999.0,-99999.0,-99999.0,-99999.0,0.007131566,13000.0,78.0,8.44,24.88
301,5.2,5.2,58.0,79.0,4.4770768e-05,0.0038007775,0.0080167325,0.0056783683,-99999.0,-99999.0,-99999.0,-99999.0,0.0071315737,13000.0,78.0,8.44,24.88
302,2.4,2.4,155.0,82.0,0.005388955,0.0064031114,0.0076078977,0.0046742,-99999.0,-99999.0,-99999.0,-99999.0,0.009425628,58.0,15.0,0.35,1.46
303,5.0,5.0,27.0,77.0,0.0047552185,0.005727907,0.007106029,0.005544709,-99999.0,-99999.0,-99999.0,-99999.0,0.01424036,7855.0,40.0,5.58,21.87
304,13.0,13.0,27.0,85.0,0.0047552185,0.005727907,0.007106029,0.005544709,-99999.0,-99999.0,-99999.0,-99999.0,0.01424036,7855.0,40.0,5.58,21.87
305,3.7,3.7,44.0,85.0,0.0043366845,0.0056430013,0.0071213674,0.0050189635,-99999.0,-99999.0,-99999.0,-99999.0,0.010699383,1031.0,49.0,3.82,9.63
